duration,protocol_type,service,src_bytes,dst_bytes,flag,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,srv_serror_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_serror_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,label
0,tcp,http,60,0,S1,567,577,0.93,0.99,0.01,0.92,0.03,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,5,14,0.0,1.0,0.0,0.0,0.64,5,14,1.0,0.0,0.33,0.0,0.64,0.0,Normal
0,tcp,http,78,0,OTH,1,3,0.0,1.0,0.0,0.0,0.67,1,3,1.0,0.0,0.25,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,26,76,0.0,1.0,0.0,0.0,0.66,26,76,1.0,0.0,0.34,0.0,0.66,0.0,Normal
0,tcp,other,66,0,OTH,11,14,0.0,0.82,0.18,0.0,0.36,11,14,0.82,0.18,0.07,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,2,11,0.0,1.0,0.0,0.0,0.82,1,7,1.0,0.0,0.12,0.0,0.86,0.0,Normal
0,tcp,other,66,0,OTH,61,89,0.0,0.9,0.1,0.0,0.38,60,88,0.9,0.1,0.03,0.0,0.39,0.0,Normal
0,tcp,http,232,0,OTH,35,93,0.0,1.0,0.0,0.0,0.62,32,88,1.0,0.0,0.36,0.0,0.64,0.0,Normal
0,tcp,http,408,0,OTH,29,34,0.0,0.83,0.17,0.0,0.29,29,34,0.83,0.17,0.0,0.0,0.29,0.0,Normal
0,tcp,other,66,0,OTH,459,1068,0.0,1.0,0.0,0.0,0.57,43,96,1.0,0.0,0.44,0.0,0.55,0.0,Normal
0,tcp,other,66,0,OTH,7,11,0.0,1.0,0.0,0.0,0.36,7,11,1.0,0.0,0.25,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,10,13,0.0,0.8,0.2,0.0,0.38,10,13,0.8,0.2,0.21,0.0,0.38,0.0,Normal
0,tcp,http,231,0,OTH,22,55,0.0,1.0,0.0,0.0,0.6,22,55,1.0,0.0,0.43,0.0,0.6,0.0,Normal
0,tcp,http,60,0,S1,840,877,0.88,0.98,0.02,0.84,0.06,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,93,142,0.0,0.94,0.06,0.0,0.39,59,88,0.9,0.1,0.01,0.0,0.4,0.0,Normal
0,tcp,other,66,0,OTH,111,192,0.0,0.95,0.05,0.0,0.45,52,100,1.0,0.0,0.0,0.0,0.48,0.0,Normal
0,tcp,other,66,0,OTH,2,3,0.0,1.0,0.0,0.0,0.33,2,3,1.0,0.0,0.0,0.0,0.33,0.0,Normal
0,tcp,other,162,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,57,88,0.0,0.96,0.04,0.0,0.38,57,88,0.96,0.04,0.0,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,24,30,0.0,0.83,0.17,0.0,0.33,24,30,0.83,0.17,0.0,0.0,0.33,0.0,Normal
0,tcp,other,306,0,OTH,9,28,0.0,1.0,0.0,0.0,0.68,2,7,1.0,0.0,0.25,0.0,0.71,0.0,Normal
0,tcp,other,66,0,OTH,399,898,0.0,1.0,0.0,0.0,0.56,42,96,1.0,0.0,0.43,0.0,0.56,0.0,Normal
0,tcp,other,66,0,OTH,6,11,0.0,1.0,0.0,0.0,0.45,6,11,1.0,0.0,0.5,0.0,0.45,0.0,Normal
0,tcp,other,66,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,4,8,0.0,1.0,0.0,0.0,0.5,4,8,1.0,0.0,0.44,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,1,3,0.0,1.0,0.0,0.0,0.67,1,3,1.0,0.0,0.25,0.0,0.67,0.0,Normal
0,tcp,other,130,0,OTH,3,9,0.0,1.0,0.0,0.0,0.67,3,9,1.0,0.0,0.3,0.0,0.67,0.0,Normal
0,tcp,http,630,0,OTH,11,19,0.0,1.0,0.0,0.0,0.42,11,19,1.0,0.0,0.0,0.0,0.42,0.0,Normal
0,tcp,other,66,0,OTH,53,76,0.0,0.96,0.04,0.0,0.33,53,76,0.96,0.04,0.09,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,6,12,0.0,1.0,0.0,0.0,0.5,6,12,1.0,0.0,0.46,0.0,0.5,0.0,Normal
0,tcp,http,408,0,OTH,14,18,0.0,0.86,0.14,0.0,0.33,14,18,0.86,0.14,0.21,0.0,0.33,0.0,Normal
0,tcp,http,78,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,2,6,0.0,1.0,0.0,0.0,0.67,2,6,1.0,0.0,0.14,0.0,0.67,0.0,Normal
0,tcp,http,232,0,OTH,6,19,0.0,1.0,0.0,0.0,0.68,6,19,1.0,0.0,0.3,0.0,0.68,0.0,Normal
0,tcp,other,66,0,OTH,28,43,0.0,0.93,0.07,0.0,0.4,28,43,0.93,0.07,0.0,0.0,0.4,0.0,Normal
0,tcp,other,162,0,OTH,4,12,0.0,1.0,0.0,0.0,0.67,1,3,1.0,0.0,0.25,0.0,0.67,0.0,Normal
0,tcp,http,409,0,OTH,45,62,0.0,0.91,0.09,0.0,0.34,45,62,0.91,0.09,0.16,0.0,0.34,0.0,Normal
0,tcp,http,599,526,SF,9,8,0.0,0.56,0.44,0.0,0.38,9,8,0.56,0.44,0.0,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,41,58,0.0,0.85,0.15,0.0,0.4,41,58,0.85,0.15,0.0,0.0,0.4,0.0,Normal
0,tcp,http,60,0,S1,523,528,0.93,0.98,0.02,0.92,0.03,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,408,0,OTH,52,64,0.0,0.81,0.19,0.0,0.34,52,64,0.81,0.19,0.15,0.0,0.34,0.0,Normal
0,tcp,http,231,0,OTH,42,117,0.0,1.0,0.0,0.0,0.64,32,96,1.0,0.0,0.34,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,13,28,0.0,1.0,0.0,0.0,0.54,13,28,1.0,0.0,0.45,0.0,0.54,0.0,Normal
0,tcp,other,66,0,OTH,18,54,0.0,1.0,0.0,0.0,0.67,18,54,1.0,0.0,0.33,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,2,12,0.0,1.0,0.0,0.0,0.83,2,12,1.0,0.0,0.15,0.0,0.83,0.0,Normal
0,tcp,http,409,0,OTH,8,12,0.0,1.0,0.0,0.0,0.33,8,12,1.0,0.0,0.0,0.0,0.33,0.0,Normal
0,tcp,http,409,0,OTH,26,37,0.0,0.92,0.08,0.0,0.35,26,37,0.92,0.08,0.32,0.0,0.35,0.0,Normal
0,tcp,http,60,0,S1,402,427,0.87,0.99,0.01,0.81,0.07,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,1,3,0.0,1.0,0.0,0.0,0.67,1,3,1.0,0.0,0.25,0.0,0.67,0.0,Normal
0,tcp,http,409,0,OTH,20,32,0.0,0.85,0.15,0.0,0.47,20,32,0.85,0.15,0.0,0.0,0.47,0.0,Normal
0,tcp,http,78,0,OTH,2,4,0.0,1.0,0.0,0.0,0.5,2,4,1.0,0.0,0.4,0.0,0.5,0.0,Normal
0,tcp,other,66,0,OTH,2,5,0.0,1.0,0.0,0.0,0.6,2,5,1.0,0.0,0.33,0.0,0.6,0.0,Normal
0,tcp,http,60,0,S1,875,904,0.91,0.99,0.01,0.88,0.04,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,13,27,0.0,1.0,0.0,0.0,0.52,13,27,1.0,0.0,0.11,0.0,0.52,0.0,Normal
0,tcp,http,784,608,SF,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,258,0,OTH,19,4,0.0,0.05,0.95,0.0,0.75,19,4,0.05,0.95,0.2,0.0,0.75,0.0,Normal
0,tcp,http,264,0,OTH,6,10,0.0,1.0,0.0,0.0,0.4,6,10,1.0,0.0,0.55,0.0,0.4,0.0,Normal
0,tcp,http,231,0,OTH,6,19,0.0,1.0,0.0,0.0,0.68,6,19,1.0,0.0,0.3,0.0,0.68,0.0,Normal
0,tcp,other,66,0,OTH,39,50,0.0,0.85,0.15,0.0,0.34,39,50,0.85,0.15,0.1,0.0,0.34,0.0,Normal
0,tcp,other,66,0,OTH,12,17,0.0,0.83,0.17,0.0,0.41,12,17,0.83,0.17,0.17,0.0,0.41,0.0,Normal
0,tcp,other,66,0,OTH,8,2,0.0,0.0,1.0,0.0,1.0,8,2,0.0,1.0,0.0,0.0,1.0,0.0,Normal
0,tcp,http,409,0,OTH,36,56,0.0,0.97,0.03,0.0,0.38,36,56,0.97,0.03,0.07,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,1,7,0.0,1.0,0.0,0.0,0.86,1,7,1.0,0.0,0.12,0.0,0.86,0.0,Normal
0,tcp,http,60,0,S1,648,693,0.88,0.99,0.01,0.82,0.07,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,232,0,OTH,3,10,0.0,1.0,0.0,0.0,0.7,3,10,1.0,0.0,0.27,0.0,0.7,0.0,Normal
0,tcp,other,66,0,OTH,36,52,0.0,0.94,0.06,0.0,0.35,36,52,0.94,0.06,0.0,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,73,107,0.0,0.86,0.14,0.0,0.41,57,84,0.86,0.14,0.0,0.0,0.42,0.0,Normal
0,tcp,other,162,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,60,0,S1,361,373,0.89,0.98,0.02,0.86,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,private,258,0,OTH,40,1,0.0,0.03,0.97,0.0,0.0,40,1,0.03,0.97,0.5,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,30,39,0.0,0.83,0.17,0.0,0.36,30,39,0.83,0.17,0.0,0.0,0.36,0.0,Normal
0,tcp,http,78,0,OTH,0,2,0.0,0.0,0.0,0.0,1.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,162,0,OTH,39,7,0.0,0.05,0.95,0.0,0.71,39,7,0.05,0.95,0.25,0.0,0.71,0.0,Normal
0,tcp,http,599,526,SF,34,42,0.0,0.82,0.18,0.0,0.33,34,42,0.82,0.18,0.0,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,226,391,0.0,0.94,0.06,0.0,0.46,55,96,0.96,0.04,0.0,0.0,0.45,0.0,Normal
0,tcp,http,232,0,OTH,10,31,0.0,1.0,0.0,0.0,0.68,10,31,1.0,0.0,0.38,0.0,0.68,0.0,Normal
0,tcp,other,66,0,OTH,16,25,0.0,0.88,0.12,0.0,0.44,16,25,0.88,0.12,0.12,0.0,0.44,0.0,Normal
0,tcp,http,231,0,OTH,38,96,0.0,1.0,0.0,0.0,0.6,38,96,1.0,0.0,0.39,0.0,0.6,0.0,Normal
0,tcp,other,66,0,OTH,335,608,0.0,0.96,0.04,0.0,0.47,48,97,0.98,0.02,0.0,0.0,0.52,0.0,Normal
0,tcp,other,66,0,OTH,17,33,0.0,1.0,0.0,0.0,0.48,17,33,1.0,0.0,0.03,0.0,0.48,0.0,Normal
0,tcp,http,264,0,OTH,2,5,0.0,1.0,0.0,0.0,0.6,2,5,1.0,0.0,0.33,0.0,0.6,0.0,Normal
0,tcp,http,409,0,OTH,37,51,0.0,0.89,0.11,0.0,0.35,37,51,0.89,0.11,0.12,0.0,0.35,0.0,Normal
0,tcp,other,66,0,OTH,5,11,0.0,1.0,0.0,0.0,0.55,5,11,1.0,0.0,0.17,0.0,0.55,0.0,Normal
0,tcp,other,66,0,OTH,20,27,0.0,0.9,0.1,0.0,0.33,20,27,0.9,0.1,0.0,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,12,19,0.0,1.0,0.0,0.0,0.37,12,19,1.0,0.0,0.15,0.0,0.37,0.0,Normal
0,tcp,http,169,0,OTH,1,2,0.0,1.0,0.0,0.0,0.5,1,2,1.0,0.0,0.33,0.0,0.5,0.0,Normal
0,tcp,other,162,0,OTH,15,48,0.0,1.0,0.0,0.0,0.69,2,7,1.0,0.0,0.25,0.0,0.71,0.0,Normal
0,tcp,other,66,0,OTH,5,14,0.0,1.0,0.0,0.0,0.64,5,14,1.0,0.0,0.33,0.0,0.64,0.0,Normal
0,tcp,http,297,0,OTH,2,6,0.0,1.0,0.0,0.0,0.67,2,6,1.0,0.0,0.29,0.0,0.67,0.0,Normal
0,tcp,http,78,0,OTH,3,6,0.0,1.0,0.0,0.0,0.5,3,6,1.0,0.0,0.43,0.0,0.5,0.0,Normal
0,tcp,http,264,0,OTH,1,2,0.0,1.0,0.0,0.0,0.5,1,2,1.0,0.0,0.33,0.0,0.5,0.0,Normal
0,tcp,other,74,0,S1,8,17,0.25,1.0,0.0,0.12,0.53,8,17,1.0,0.0,0.0,0.25,0.53,0.12,Normal
0,tcp,http,250,0,OTH,2,9,0.0,1.0,0.0,0.0,0.78,2,9,1.0,0.0,0.2,0.0,0.78,0.0,Normal
0,tcp,other,66,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.2,0.0,0.75,0.0,Normal
0,tcp,http,60,0,S1,453,471,0.89,0.99,0.01,0.85,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,33,49,0.0,0.94,0.06,0.0,0.37,33,49,0.94,0.06,0.0,0.0,0.37,0.0,Normal
0,tcp,http,232,0,OTH,19,53,0.0,1.0,0.0,0.0,0.64,19,53,1.0,0.0,0.39,0.0,0.64,0.0,Normal
0,tcp,http,409,0,OTH,47,71,0.0,0.96,0.04,0.0,0.37,47,71,0.96,0.04,0.17,0.0,0.37,0.0,Normal
0,tcp,other,66,0,OTH,95,143,0.0,0.94,0.06,0.0,0.38,63,100,1.0,0.0,0.03,0.0,0.37,0.0,Normal
0,tcp,http,433,458,S3,23,38,0.09,0.83,0.17,0.05,0.5,23,38,0.83,0.17,0.0,0.09,0.5,0.05,Normal
0,tcp,other,66,0,OTH,10,12,0.0,0.8,0.2,0.0,0.33,10,12,0.8,0.2,0.0,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,459,799,0.0,0.95,0.05,0.0,0.45,57,96,0.96,0.04,0.0,0.0,0.43,0.0,Normal
0,tcp,other,66,0,OTH,23,68,0.0,1.0,0.0,0.0,0.66,23,68,1.0,0.0,0.33,0.0,0.66,0.0,Normal
0,tcp,http,232,0,OTH,6,21,0.0,1.0,0.0,0.0,0.71,6,21,1.0,0.0,0.27,0.0,0.71,0.0,Normal
0,tcp,other,66,0,OTH,0,2,0.0,0.0,0.0,0.0,1.0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,http,78,0,OTH,1,2,0.0,1.0,0.0,0.0,0.5,1,2,1.0,0.0,0.33,0.0,0.5,0.0,Normal
0,tcp,http,60,0,S1,519,541,0.9,0.99,0.01,0.86,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,408,0,OTH,23,33,0.0,0.91,0.09,0.0,0.36,23,33,0.91,0.09,0.0,0.0,0.36,0.0,Normal
0,tcp,other,66,0,OTH,184,11,0.0,0.02,0.98,0.0,0.73,49,2,0.0,1.0,0.0,0.0,1.0,0.0,Normal
0,tcp,http,232,0,OTH,14,41,0.0,1.0,0.0,0.0,0.66,14,41,1.0,0.0,0.33,0.0,0.66,0.0,Normal
0,tcp,other,66,0,OTH,20,49,0.0,1.0,0.0,0.0,0.59,20,49,1.0,0.0,0.44,0.0,0.59,0.0,Normal
0,tcp,other,66,0,OTH,11,2,0.0,0.0,1.0,0.0,1.0,11,2,0.0,1.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,32,46,0.0,0.88,0.12,0.0,0.39,32,46,0.88,0.12,0.0,0.0,0.39,0.0,Normal
0,tcp,http,409,0,OTH,22,32,0.0,0.91,0.09,0.0,0.38,22,32,0.91,0.09,0.18,0.0,0.38,0.0,Normal
0,tcp,http,60,0,S1,901,913,0.95,0.99,0.01,0.94,0.02,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,227,387,0.0,0.94,0.06,0.0,0.45,55,98,0.96,0.04,0.0,0.0,0.46,0.0,Normal
0,tcp,http,599,525,SF,42,56,0.0,0.81,0.19,0.0,0.39,42,56,0.81,0.19,0.0,0.0,0.39,0.0,Normal
0,tcp,http,232,0,OTH,32,97,0.0,1.0,0.0,0.0,0.67,32,96,1.0,0.0,0.34,0.0,0.67,0.0,Normal
0,tcp,http,409,0,OTH,246,399,0.0,0.95,0.05,0.0,0.41,58,96,0.97,0.03,0.08,0.0,0.42,0.0,Normal
0,tcp,other,66,0,OTH,8,7,0.0,0.75,0.25,0.0,0.14,8,7,0.75,0.25,0.0,0.0,0.14,0.0,Normal
0,tcp,other,66,0,OTH,2,8,0.0,1.0,0.0,0.0,0.75,2,8,1.0,0.0,0.22,0.0,0.75,0.0,Normal
0,tcp,http,169,0,OTH,5,10,0.0,1.0,0.0,0.0,0.5,5,10,1.0,0.0,0.45,0.0,0.5,0.0,Normal
0,tcp,other,1906,0,OTH,59,13,0.0,0.08,0.92,0.0,0.62,59,13,0.08,0.92,0.36,0.0,0.62,0.0,Normal
0,tcp,http,60,0,S1,518,541,0.87,0.99,0.01,0.83,0.05,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.2,0.0,0.75,0.0,Normal
0,tcp,other,66,0,OTH,10,21,0.0,1.0,0.0,0.0,0.52,10,21,1.0,0.0,0.09,0.0,0.52,0.0,Normal
0,tcp,http,630,0,OTH,28,37,0.0,0.71,0.29,0.0,0.46,28,37,0.71,0.29,0.0,0.0,0.46,0.0,Normal
0,tcp,other,66,0,OTH,3,7,0.0,1.0,0.0,0.0,0.57,3,7,1.0,0.0,0.38,0.0,0.57,0.0,Normal
0,tcp,other,162,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,19,24,0.0,0.74,0.26,0.0,0.42,19,24,0.74,0.26,0.04,0.0,0.42,0.0,Normal
0,tcp,other,66,0,OTH,1,4,0.0,1.0,0.0,0.0,0.75,1,4,1.0,0.0,0.2,0.0,0.75,0.0,Normal
0,tcp,other,66,0,OTH,55,78,0.0,0.93,0.07,0.0,0.35,55,78,0.93,0.07,0.11,0.0,0.35,0.0,Normal
0,tcp,http,60,0,S1,480,535,0.74,0.97,0.03,0.66,0.13,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,http,409,0,OTH,52,77,0.0,0.96,0.04,0.0,0.35,52,77,0.96,0.04,0.08,0.0,0.35,0.0,Normal
0,tcp,http,60,0,S1,203,223,0.8,0.97,0.03,0.73,0.12,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,private,2802,0,OTH,32,1,0.0,0.03,0.97,0.0,0.0,32,1,0.03,0.97,0.5,0.0,0.0,0.0,Normal
0,tcp,http,566,525,SF,112,170,0.0,0.95,0.05,0.0,0.38,61,92,0.93,0.07,0.0,0.0,0.38,0.0,Normal
0,tcp,other,66,0,OTH,13,17,0.0,0.85,0.15,0.0,0.35,13,17,0.85,0.15,0.17,0.0,0.35,0.0,Normal
0,tcp,private,66,0,OTH,6,2,0.0,0.33,0.67,0.0,0.0,6,2,0.33,0.67,0.67,0.0,0.0,0.0,Normal
0,tcp,http,169,0,OTH,10,22,0.0,1.0,0.0,0.0,0.55,10,22,1.0,0.0,0.43,0.0,0.55,0.0,Normal
0,tcp,http,564,531,SF,4,5,0.0,1.0,0.0,0.0,0.2,4,5,1.0,0.0,0.0,0.0,0.2,0.0,Normal
0,tcp,http,409,0,OTH,41,53,0.0,0.95,0.05,0.0,0.26,41,53,0.95,0.05,0.02,0.0,0.26,0.0,Normal
0,tcp,other,66,0,OTH,31,41,0.0,0.87,0.13,0.0,0.34,31,41,0.87,0.13,0.12,0.0,0.34,0.0,Normal
0,tcp,other,66,0,OTH,22,8,0.0,0.09,0.91,0.0,0.75,22,8,0.09,0.91,0.22,0.0,0.75,0.0,Normal
0,tcp,http,60,0,S1,128,155,0.6,0.95,0.05,0.5,0.21,91,92,0.96,0.04,0.0,0.85,0.05,0.84,DoS
0,tcp,other,66,0,OTH,148,257,0.0,0.95,0.05,0.0,0.46,56,95,0.95,0.05,0.0,0.0,0.44,0.0,Normal
0,tcp,http,408,0,OTH,26,36,0.0,0.92,0.08,0.0,0.33,26,36,0.92,0.08,0.11,0.0,0.33,0.0,Normal
0,tcp,http,264,0,OTH,7,13,0.0,1.0,0.0,0.0,0.46,7,13,1.0,0.0,0.5,0.0,0.46,0.0,Normal
0,tcp,other,66,0,OTH,16,33,0.0,1.0,0.0,0.0,0.52,16,33,1.0,0.0,0.47,0.0,0.52,0.0,Normal
0,tcp,http,784,608,SF,12,24,0.0,1.0,0.0,0.0,0.5,12,24,1.0,0.0,0.0,0.0,0.5,0.0,Normal
0,tcp,http,60,0,S1,166,174,0.77,0.95,0.05,0.74,0.09,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,48,70,0.0,0.96,0.04,0.0,0.34,48,70,0.96,0.04,0.0,0.0,0.34,0.0,Normal
0,tcp,http,231,0,OTH,27,77,0.0,1.0,0.0,0.0,0.65,27,77,1.0,0.0,0.35,0.0,0.65,0.0,Normal
0,tcp,other,66,0,OTH,547,958,0.0,0.96,0.04,0.0,0.45,56,96,0.96,0.04,0.01,0.0,0.44,0.0,Normal
0,tcp,other,258,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,78,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,http,264,0,OTH,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,http,60,0,S1,614,669,0.79,0.98,0.02,0.73,0.1,100,100,1.0,0.0,0.0,1.0,0.0,1.0,DoS
0,tcp,other,66,0,OTH,20,38,0.0,1.0,0.0,0.0,0.47,20,38,1.0,0.0,0.51,0.0,0.47,0.0,Normal
0,tcp,http,408,0,OTH,16,21,0.0,0.88,0.12,0.0,0.33,16,21,0.88,0.12,0.0,0.0,0.33,0.0,Normal
0,tcp,http,599,526,SF,47,65,0.0,0.91,0.09,0.0,0.34,47,65,0.91,0.09,0.0,0.0,0.34,0.0,Normal
0,tcp,http,409,0,OTH,7,8,0.0,0.71,0.29,0.0,0.38,7,8,0.71,0.29,0.0,0.0,0.38,0.0,Normal
0,tcp,private,66,0,OTH,272,11,0.0,0.04,0.96,0.0,0.0,53,2,0.04,0.96,0.67,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,0,6,0.0,0.0,0.0,0.0,1.0,0,6,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,14,29,0.0,1.0,0.0,0.0,0.52,14,29,1.0,0.0,0.1,0.0,0.52,0.0,Normal
0,tcp,http,231,0,OTH,21,52,0.0,1.0,0.0,0.0,0.6,21,52,1.0,0.0,0.4,0.0,0.6,0.0,Normal
0,tcp,other,66,0,OTH,96,145,0.0,0.94,0.06,0.0,0.38,60,92,0.93,0.07,0.16,0.0,0.39,0.0,Normal
0,tcp,other,66,0,OTH,432,737,0.0,0.94,0.06,0.0,0.45,52,100,1.0,0.0,0.0,0.0,0.48,0.0,Normal
0,tcp,http,264,0,OTH,6,10,0.0,1.0,0.0,0.0,0.4,6,10,1.0,0.0,0.55,0.0,0.4,0.0,Normal
0,tcp,other,66,0,OTH,42,8,0.0,0.05,0.95,0.0,0.75,42,8,0.05,0.95,0.22,0.0,0.75,0.0,Normal
0,tcp,other,66,0,OTH,21,22,0.0,0.71,0.29,0.0,0.32,21,22,0.71,0.29,0.13,0.0,0.32,0.0,Normal
0,tcp,other,66,0,OTH,679,1211,0.0,0.95,0.05,0.0,0.47,54,94,0.93,0.07,0.01,0.0,0.47,0.0,Normal
0,tcp,http,409,0,OTH,35,48,0.0,0.89,0.11,0.0,0.35,35,48,0.89,0.11,0.08,0.0,0.35,0.0,Normal
0,tcp,http,232,0,OTH,12,35,0.0,1.0,0.0,0.0,0.66,12,35,1.0,0.0,0.33,0.0,0.66,0.0,Normal
0,tcp,other,66,0,OTH,2,6,0.0,1.0,0.0,0.0,0.67,2,6,1.0,0.0,0.29,0.0,0.67,0.0,Normal
0,tcp,http,409,0,OTH,51,67,0.0,0.88,0.12,0.0,0.33,51,67,0.88,0.12,0.15,0.0,0.33,0.0,Normal
0,tcp,http,563,523,SF,7,11,0.0,1.0,0.0,0.0,0.36,7,11,1.0,0.0,0.0,0.0,0.36,0.0,Normal
0,tcp,other,130,0,OTH,1,1,0.0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,0.5,0.0,0.0,0.0,Normal
0,tcp,http,408,0,OTH,16,21,0.0,0.88,0.12,0.0,0.33,16,21,0.88,0.12,0.09,0.0,0.33,0.0,Normal
0,tcp,other,66,0,OTH,69,140,0.0,0.94,0.06,0.0,0.54,43,100,1.0,0.0,0.0,0.0,0.57,0.0,Normal
0,tcp,other,66,0,OTH,0,6,0.0,0.0,0.0,0.0,1.0,0,6,0.0,0.0,0.29,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,0,1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,Normal
0,tcp,other,66,0,OTH,26,68,0.0,1.0,0.0,0.0,0.62,26,68,1.0,0.0,0.38,0.0,0.62,0.0,Normal
0,tcp,other,66,0,OTH,250,732,0.0,1.0,0.0,0.0,0.66,38,92,1.0,0.0,0.45,0.0,0.59,0.0,Normal
0,tcp,other,66,0,OTH,16,21,0.0,0.88,0.12,0.0,0.33,16,21,0.88,0.12,0.05,0.0,0.33,0.0,Normal
0,tcp,http,784,608,SF,1,3,0.0,1.0,0.0,0.0,0.67,1,3,1.0,0.0,0.0,0.0,0.67,0.0,Normal
0,tcp,other,66,0,OTH,330,594,0.0,0.96,0.04,0.0,0.46,51,96,0.96,0.04,0.0,0.0,0.49,0.0,Normal
0,tcp,other,66,0,OTH,62,110,0.0,0.97,0.03,0.0,0.45,54,96,0.96,0.04,0.0,0.0,0.46,0.0,Normal
0,tcp,other,66,0,OTH,62,91,0.0,0.9,0.1,0.0,0.38,60,88,0.9,0.1,0.09,0.0,0.39,0.0,Normal
0,tcp,other,162,0,OTH,2,6,0.0,1.0,0.0,0.0,0.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
0,tcp,other,66,0,OTH,10,12,0.0,0.8,0.2,0.0,0.33,10,12,0.8,0.2,0.08,0.0,0.33,0.0,Normal
0,tcp,other,162,0,OTH,2,6,0.0,1.0,0.0,0.0,0.67,2,6,1.0,0.0,0.29,0.0,0.67,0.0,Normal
